-0.210584,-0.385007,-0.0610779
-0.210584,-0.385007,-0.0361603
-0.210584,-0.385007,-0.0112427
-0.210584,-0.385007,0.0136749
-0.210584,-0.385007,0.0385926
-0.210584,-0.385007,0.0635102
-0.210584,-0.360089,-0.0610779
-0.210584,-0.360089,-0.0361603
-0.210584,-0.360089,-0.0112427
-0.210584,-0.360089,0.0136749
-0.210584,-0.360089,0.0385926
-0.210584,-0.360089,0.0635102
-0.210584,-0.360089,0.0884278
-0.210584,-0.335172,-0.0859955
-0.210584,-0.335172,-0.0610779
-0.210584,-0.335172,-0.0361603
-0.210584,-0.335172,-0.0112427
-0.210584,-0.335172,0.0136749
-0.210584,-0.335172,0.0385926
-0.210584,-0.335172,0.0635102
-0.210584,-0.335172,0.0884278
-0.210584,-0.310254,-0.0859955
-0.210584,-0.310254,-0.0610779
-0.210584,-0.310254,-0.0361603
-0.210584,-0.310254,-0.0112427
-0.210584,-0.310254,0.0136749
-0.210584,-0.310254,0.0385926
-0.210584,-0.310254,0.0635102
-0.210584,-0.310254,0.0884278
-0.210584,-0.285337,-0.0859955
-0.210584,-0.285337,-0.0610779
-0.210584,-0.285337,-0.0361603
-0.210584,-0.285337,-0.0112427
-0.210584,-0.285337,0.0136749
-0.210584,-0.285337,0.0385926
-0.210584,-0.285337,0.0635102
-0.210584,-0.285337,0.0884278
-0.210584,-0.260419,-0.0859955
-0.210584,-0.260419,-0.0610779
-0.210584,-0.260419,-0.0361603
-0.210584,-0.260419,-0.0112427
-0.210584,-0.260419,0.0136749
-0.210584,-0.260419,0.0385926
-0.210584,-0.260419,0.0635102
-0.210584,-0.260419,0.0884278
-0.210584,-0.235501,-0.0859955
-0.210584,-0.235501,-0.0610779
-0.210584,-0.235501,-0.0361603
-0.210584,-0.235501,-0.0112427
-0.210584,-0.235501,0.0136749
-0.210584,-0.235501,0.0385926
-0.210584,-0.235501,0.0635102
-0.210584,-0.235501,0.0884278
-0.210584,-0.210584,-0.0859955
-0.210584,-0.210584,-0.0610779
-0.210584,-0.210584,-0.0361603
-0.210584,-0.210584,-0.0112427
-0.210584,-0.210584,0.0136749
-0.210584,-0.210584,0.0385926
-0.210584,-0.210584,0.0635102
-0.210584,-0.210584,0.0884278
-0.210584,-0.185666,-0.0859955
-0.210584,-0.185666,-0.0610779
-0.210584,-0.185666,-0.0361603
-0.210584,-0.185666,-0.0112427
-0.210584,-0.185666,0.0136749
-0.210584,-0.185666,0.0385926
-0.210584,-0.185666,0.0635102
-0.210584,-0.185666,0.0884278
-0.210584,-0.160748,-0.0859955
-0.210584,-0.160748,-0.0610779
-0.210584,-0.160748,-0.0361603
-0.210584,-0.160748,-0.0112427
-0.210584,-0.160748,0.0136749
-0.210584,-0.160748,0.0385926
-0.210584,-0.160748,0.0635102
-0.210584,-0.160748,0.0884278
-0.210584,-0.135831,-0.0859955
-0.210584,-0.135831,-0.0610779
-0.210584,-0.135831,-0.0361603
-0.210584,-0.135831,-0.0112427
-0.210584,-0.135831,0.0136749
-0.210584,-0.135831,0.0385926
-0.210584,-0.135831,0.0635102
-0.210584,-0.135831,0.0884278
-0.210584,-0.110913,-0.0859955
-0.210584,-0.110913,-0.0610779
-0.210584,-0.110913,-0.0361603
